YEAR,PERSONEL_COMMERCIAL,KARA_LISTE_KONTROL,KULLANIM_SEKLI,MARKA,TIP_GRUP,EGM_KULLANIM_SEKLI,MOTOR_GUCU,SILINDIR_HACMI,PLAKA_IL_KODU,ARAC_BEDELI,HASARSIZLIK_INDIRIMI,MEDENI_DURUM,ONCEKI_ŞIRKET,ARAC_YASI,ONCEKI_KASKO_POLICESI_VAR_MI,UYGULANAN_BASAMAK_KODU,ONCEKI_POLICE_BASAMAK_KODU,ONCEKI_POLICE_BASLANGIC_TARIHI,ONCEKI_POLICE_BITIS_TARIHI,PAKET_TIPI,EGM_CINSI,EGM_CINSI,ORJINAL_OLMAYAN_PARCA_VARMI,IKAMET_IL_KODU,ALT_KULLANIM_SEKLI,TCK_PLAKA_SORGU,CLAIM_EXPERIENCE,PERT_SORGU,ARAC_TARIFE_GRUP_KODU,IHALE_FILO_KODU,ARAC_ALT_CINS,ARAC_UST_CINS_ID,SEGMENT,AGIRLIK,ARAC_TIPI,YAKIT_TIPI,LPG_VAR_MI,MESLEK,HASAR_VAR_MI
2019,O,1,1,#N/A,Q4RE8QW,4R561446512,120,1598,34,101964,4,C,35,5,E,0,3,3/2/2018 0:00,3/2/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,1465,40,D,H,3,0
2019,O,1,1,DF5H45DF4H5DF,Q4RE8QW,4R561446512,90,1461,16,62677,1,E,63,4,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1059,10,D,H,16,1
2019,O,1,1,URT45HRT4H5D,6ET4NER,4R561446512,90,1461,45,59414,2,E,57,5,E,0,1,6/21/2018 0:00,6/21/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,42,100,1,0,,1,9999999,DF4H,4,B,1118,10,,H,45,0
2019,O,1,1,#N/A,1BDF5CXB3,#N/A,125,1595,16,61566,1,E,109,11,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,#N/A,,D,1193,10,O,H,45,0
2019,O,1,1,#N/A,1BVD5FB3DF,4R561446512,130,1598,31,66451,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,31,100,0,K,,1,9999999,DF4H,4,C,1393,10,D,H,40,0
2019,O,1,1,F4Q5F4A5SF,SD47G48RE4G5ER,4R561446512,90,1248,34,41253,1,E,40,8,E,0,0,6/5/2018 0:00,6/5/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,DF4H,4,B,1205,10,D,H,35,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1595,33,66179,1,E,57,9,E,0,0,5/31/2018 0:00,5/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,72,100,0,0,,1,9999999,144RH5ER64HRE+,4,D,1193,10,O,H,4,0
2019,O,1,1,SD45GV4XC5V,4ESW85G,4R561446512,110,1493,20,42816,2,E,17,10,E,0,1,6/6/2018 0:00,6/6/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1205,10,D,H,45,0
2019,O,1,1,RTUJ4R54YR5T,4H8RT4HRT,4R561446512,116,1496,6,163084,1,E,9,3,E,0,0,6/14/2018 0:00,6/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,72,100,1,0,,1,9999999,5H4DF56H4DF,4,B,1265,10,D,H,45,0
2019,O,1,1,XC45V4XC5V4XC,HD4F5HG4RE854GHDRF,4R561446512,156,0,38,85906,5,E,19,10,E,0,4,6/9/2018 0:00,6/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,0,0,,1,9999999,144RH5ER64HRE+,4,D,1485,10,O,H,3,0
2019,O,1,1,JH4TRYJ4YT5,FGNFGN,4R561446512,68,1398,34,39064,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,DF4H,4,B,1042,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,61,73135,0,E,57,5,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,61,100,1,0,,1,9999999,5H4DF56H4DF,4,B,1196,10,D,H,44,0
2019,O,1,1,#N/A,1VC5BCV,4R561446512,105,1598,52,116185,5,E,26,6,E,0,4,6/16/2018 0:00,6/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1499,10,D,H,3,0
2019,O,1,1,45YH4ER5H4R5,MG1H5W,4R561446512,75,1248,34,62941,0,C,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,NFD4HFDHDFHFD,4,B,1205,10,D,H,45,1
2019,O,1,1,#N/A,4ESW85G,4R561446512,128,1582,6,78130,0,B,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1200,10,D,H,17,1
2019,O,1,1,#N/A,DFH5FD6H,4R561446512,109,1560,27,58308,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,27,100,0,T,,1,9999999,#N/A,4,D,1578,10,D,H,3,0
2019,O,1,1,DFH5FD4H5FD4,4JTY5J4TY35,4R561446512,83,1339,20,46921,1,E,108,12,E,0,0,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,1,0,,1,9999999,#N/A,4,B,1048,10,L,E,5,1
2019,O,1,1,#N/A,RYTJ77,4R561446512,135,1591,20,83656,2,E,104,7,E,0,1,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,1380,40,O,H,40,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,6,70090,1,E,104,5,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,DF4H,4,B,1196,10,D,H,35,0
2019,O,1,1,4GH53445,M1GH5M1GH35M,4R561446512,96,1388,77,48289,2,E,110,7,E,0,1,6/8/2018 0:00,6/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,56,100,0,0,,1,9999999,DF4H,4,B,966,10,L,E,18,0
2019,O,1,1,4GH53445,M1GH5M1GH35M,4R561446512,105,0,16,74786,3,E,11,3,E,0,2,6/8/2018 0:00,6/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,DF4H,4,B,1089,10,O,H,4,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,132,0,16,110350,2,E,51,2,E,0,1,6/16/2018 0:00,6/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,DF4H,4,C,1265,10,O,H,45,0
2019,T,1,1,#N/A,FGM4TRF5,4R561446512,136,1598,34,155847,5,,4,2,E,0,5,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1571,10,D,H,,0
2019,T,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,65,1461,27,23899,5,,110,14,E,0,4,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,#N/A,4,K,945,10,D,H,,0
2019,O,1,1,#N/A,M1GH5M1GH35M,#N/A,0,1399,34,50237,3,E,18,7,E,0,2,8/18/2018 0:00,8/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,#N/A,,,0,20,,H,18,0
2019,O,1,1,M4GH54J5GH,CV4B56CV,4R561446512,90,1364,6,46461,4,E,7,10,E,0,3,6/30/2018 0:00,6/30/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,5,100,1,0,,1,9999999,#N/A,4,B,1030,10,D,H,40,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,90,1364,81,69520,5,E,104,7,E,0,4,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,19,100,1,0,,1,9999999,DF4H,4,C,1340,10,D,H,5,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,89314,1,E,104,4,E,0,0,6/28/2018 0:00,6/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,45,0
2019,O,1,1,4QE54QW5EQ,5HR6TH4RT,4R561446512,110,0,1,87239,2,E,109,2,E,0,1,6/15/2018 0:00,6/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,1,0,,1,9999999,DF4H,4,B,1129,10,O,H,1,1
2019,O,1,1,45YH4ER5H4R5,7XC09B7XC09GU2BR23B\,4R561446512,140,1364,52,62582,1,E,104,8,E,0,0,6/21/2018 0:00,6/21/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,G,1393,10,L,E,5,1
2019,O,1,1,SD56G4SD5G4,Q4RE8QW,4R561446512,65,1461,54,32523,0,E,,10,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,54,100,0,K,,1,9999999,144RH5ER64HRE+,4,B,945,10,D,H,3,0
2019,O,1,1,H4RT5H4RT54HRT,DFG4H5J5GF4J56GF,4R561446512,109,0,41,42322,5,E,5,8,E,0,5,6/29/2018 0:00,6/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,41,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1365,10,O,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,38,63956,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,0,T,,1,9999999,DF4H,4,C,1320,10,D,H,3,0
2019,O,1,1,#N/A,1MGH5M,#N/A,105,1598,44,119803,1,E,18,4,E,0,0,6/21/2018 0:00,6/21/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,44,100,1,0,,1,9999999,#N/A,,C,1395,10,D,H,45,1
2019,O,1,1,DF5H45DF4H5DF,Q4RE8QW,WERG546RE5G4EW,90,1461,34,56228,2,B,4,5,E,0,1,6/26/2018 0:00,6/26/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1059,10,D,H,41,0
2019,O,1,1,45RD4G5FDS4GV,14CG4NFDG5H4YT5JU,4R561446512,95,1248,52,50285,5,E,4,7,E,0,5,7/3/2018 0:00,7/3/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1200,10,O,H,45,0
2019,O,1,1,#N/A,4ESW85G,4R561446512,128,1582,34,65204,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1200,10,D,H,3,0
2019,O,1,1,XC5B4XC5B4SFD,DS4GR8HYRT,4R561446512,90,1422,54,84285,0,B,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,72,100,0,T,,1,9999999,DF4H,4,B,1151,10,D,H,3,1
2019,T,1,1,URT45HRT4H5D,6ET4NER,4R561446512,90,1461,34,80866,2,,7,2,E,0,1,6/16/2018 0:00,6/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,DF4H,4,B,1118,10,,H,,0
2019,O,1,1,HE45H4ER5H4,HTR84H5RT,4R561446512,110,1461,34,61101,1,E,9,8,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,H,1360,40,D,H,2,1
2019,O,1,1,#N/A,W45EW,4R561446512,115,1596,6,53835,1,E,9,10,E,0,0,6/29/2018 0:00,6/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,#N/A,4,C,1279,10,L,E,40,0
2019,O,1,1,F4Q5F4A5SF,SDF4NGFN2V1,#N/A,75,1248,34,46939,0,E,45,7,E,0,3,1/7/2016 0:00,1/7/2017 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,#N/A,,B,1090,10,D,H,40,1
2019,O,1,1,DFH5FD4H5FD4,1BDF5CXB3,4R561446512,125,0,37,125682,2,E,109,2,E,0,1,6/16/2018 0:00,6/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,78,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1319,10,O,H,18,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,66117,1,E,17,6,E,0,0,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,4,0
2019,O,1,1,SD45GV4XC5V,4ESW85G,4R561446512,108,1368,38,52622,5,E,104,6,E,0,4,6/22/2018 0:00,6/22/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,48,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1140,10,L,E,16,1
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,#N/A,88,1461,34,45740,5,E,61,7,E,0,4,6/28/2018 0:00,6/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,#N/A,,B,1194,10,D,H,4,0
2019,O,1,1,XC5B4XC5B4SFD,DS4GR8HYRT,4R561446512,90,1422,46,93619,4,E,42,3,E,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,72,100,0,0,,1,9999999,DF4H,4,B,1151,10,D,H,45,0
2019,O,1,1,XC4B5VCX45B4XC,1BD5FBDF,#N/A,102,0,34,61820,1,B,63,11,E,0,0,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,#N/A,,C,1205,10,O,H,3,0
2019,O,1,1,DF5H45DF4H5DF,1BVD5FB3DF,4R561446512,110,1461,34,90774,1,B,54,5,E,0,0,6/22/2018 0:00,6/22/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1360,10,D,H,3,0
2019,O,1,1,#N/A,DS4GR8HYRT,4R561446512,90,1598,6,62379,5,E,93,8,E,0,4,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,DF4H,4,B,1160,10,D,H,1,0
2019,T,1,1,URT45HRT4H5D,6ET4NER,4R561446512,90,1461,34,80866,2,,7,2,E,0,1,6/16/2018 0:00,6/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,DF4H,4,B,1118,10,,H,,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,78,0,6,46575,0,E,26,5,E,0,2,6/14/2018 0:00,6/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1160,10,O,H,3,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,100,0,34,64307,2,C,7,4,E,0,1,6/18/2018 0:00,6/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1135,10,O,H,3,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,4R561446512,90,1396,6,50729,5,E,40,6,E,0,4,6/26/2018 0:00,6/26/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,B,1206,10,D,H,10,0
2019,O,1,1,#N/A,W45EW,4R561446512,125,1560,6,60297,0,E,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,54,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1276,10,O,H,3,0
2019,O,1,1,#N/A,1VC5BCV,4R561446512,105,1598,34,131069,0,C,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,D,1499,10,D,H,3,1
2019,O,1,1,XC5B4XC5B4SFD,1MGH5M,4R561446512,122,0,34,89161,1,E,93,6,E,0,0,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1400,10,O,H,45,0
2019,O,1,1,JH4TRYJ4YT5,4GBDF54G3FG,4R561446512,75,0,19,29644,1,D,54,11,E,0,0,6/18/2018 0:00,6/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,19,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1006,10,O,H,45,0
2019,O,1,1,URT45HRT4H5D,6ET4NER,4R561446512,90,1461,38,63871,1,E,54,4,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,1,0,,1,9999999,DF4H,4,B,1118,10,,H,41,0
2019,O,1,1,#N/A,DF54G6FD,WERG546RE5G4EW,130,1598,34,181634,5,B,40,2,E,0,4,2/28/2018 0:00,2/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,103,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,1445,40,D,H,16,0
2019,O,1,1,SD45GV4XC5V,D4GSD,4R561446512,97,1399,27,42544,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,27,100,0,T,,1,9999999,NFD4HFDHDFHFD,4,B,1100,10,O,H,45,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,6,42781,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,4,0
2019,T,1,1,#N/A,GF45H6G4F5,4R561446512,92,1560,34,93129,1,,63,2,E,0,0,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,,1
2019,O,1,1,45YH4ER5H4R5,B4DGF5GHD,4R561446512,105,0,34,64189,1,E,9,9,E,0,0,6/19/2018 0:00,6/19/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,C,1265,10,O,H,16,0
2019,O,1,1,#N/A,HD4F5HG4RE854GHDRF,4R561446512,156,1597,38,84888,1,E,54,9,E,0,0,8/31/2018 0:00,8/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1485,10,O,H,3,1
2019,O,1,1,#N/A,M1GH5M1GH35M,4R561446512,105,1596,21,60552,0,B,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,47,100,0,T,,1,9999999,DF4H,4,B,1089,10,L,E,6,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,89529,5,E,7,4,E,0,5,3/3/2018 0:00,3/3/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,3,0
2019,O,1,1,DF5H45DF4H5DF,1H5RTEH1TE5H,4R561446512,103,1461,34,53368,5,E,61,11,E,0,4,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,NFD4HFDHDFHFD,4,G,1505,10,D,H,43,0
2019,O,1,1,45YH4ER5H4R5,MG1H5W,4R561446512,90,1248,35,60987,1,C,47,7,E,0,0,6/19/2018 0:00,6/19/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,9,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,B,1235,10,D,H,5,0
2019,O,1,1,DFH5FD4H5FD4,6H4FD4HD6H4DF,4R561446512,150,0,34,117233,1,E,45,7,E,0,0,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,E,1,9999999,NFD4HFDHDFHFD,4,H,1569,40,O,H,16,0
2019,O,1,1,#N/A,HTR48H7RT8SD,4R561446512,92,1560,6,81644,0,E,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,45,0
2019,O,1,1,#N/A,M1GH5M1GH35M,4R561446512,0,1399,6,47752,1,E,18,8,E,0,0,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,1,0,,1,9999999,DF4H,4,,0,20,,H,45,0
2019,O,1,1,#N/A,HTR48H7RT8SD,4R561446512,92,1560,35,89696,0,C,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,35,100,0,T,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,40,0
2019,O,1,1,#N/A,M1GH5M1GH23,4R561446512,92,1560,34,55102,2,E,51,7,E,0,1,6/14/2018 0:00,6/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,C,1280,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,55,59996,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1320,10,D,H,3,1
2019,O,1,1,#N/A,SGSD6G56SD,WERG546RE5G4EW,114,1560,34,130451,3,B,63,3,E,0,2,6/18/2018 0:00,6/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,H,1395,40,D,H,3,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,34,42781,4,E,26,7,E,0,3,6/23/2018 0:00,6/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,4,1
2019,O,1,1,M4GH54J5GH,J1GH5MJGH,4R561446512,90,1364,34,107262,3,B,109,4,E,0,2,6/13/2018 0:00,6/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1270,10,D,H,3,1
2019,O,1,1,DF5H45DF4H5DF,Q4RE8QW,4R561446512,90,1461,6,108100,1,B,61,1,E,0,0,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1059,10,D,H,40,0
2019,O,1,1,#N/A,1MGH5M,4R561446512,105,1598,1,111354,1,E,57,5,E,0,0,5/31/2018 0:00,5/31/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,41,0
2019,O,1,1,#N/A,1MGH5M,4R561446512,105,1598,34,111354,1,E,45,5,E,0,0,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,8,1
2019,O,1,1,#N/A,J478TY7J8YT,4R561446512,110,1598,34,126635,2,E,109,3,E,0,1,2/23/2018 0:00,2/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1305,10,D,H,3,0
2019,O,1,1,XC5B4XC5B4SFD,1MGH5M,4R561446512,105,0,45,72510,1,E,47,5,E,0,0,6/12/2018 0:00,6/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,45,100,1,0,E,1,9999999,144RH5ER64HRE+,4,C,1305,10,O,H,4,0
2019,O,1,1,#N/A,1MGH5M,4R561446512,105,1598,34,111354,0,B,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,4,0
2019,O,1,1,#N/A,RF4WE,4R561446512,105,1598,51,99771,3,E,61,4,E,0,2,6/20/2018 0:00,6/20/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,51,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1365,10,D,H,5,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,56338,0,E,104,7,E,0,0,5/28/2018 0:00,5/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1320,10,D,H,4,1
2019,O,1,1,XC4B5VCX45B4XC,FDH4G5JGHF,4R561446512,170,1968,34,201485,3,B,61,7,E,0,2,6/1/2018 0:00,6/1/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,CV4N534CVN54RTG,4,H,1805,40,D,H,4,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,90,1248,52,52637,3,E,42,8,E,0,4,6/14/2018 0:00,6/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,5,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,90,1248,34,41974,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,3,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1598,21,74838,2,E,110,7,E,0,1,6/21/2018 0:00,6/21/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,45,100,0,0,,1,9999999,144RH5ER64HRE+,4,D,1193,10,L,E,5,0
2019,O,1,1,4QE54QW5EQ,5HR6TH4RT,4R561446512,75,1390,34,41584,1,E,42,8,E,0,0,6/18/2018 0:00,6/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1170,10,L,E,45,1
2019,O,1,1,#N/A,RF4WE,4R561446512,110,1598,34,96688,4,B,7,3,E,0,3,6/11/2018 0:00,6/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1260,10,D,H,3,0
2019,O,1,1,M4GH54J5GH,J1GH5MJGH,4R561446512,124,0,61,53766,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,61,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1271,10,O,H,41,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,101,1461,16,39203,0,E,,10,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,28,100,0,K,,1,9999999,#N/A,4,C,1370,10,D,H,16,0
